"filename", "language", "JSON", "Markdown", "TypeScript", "JavaScript", "XML", "SCSS", "CSS", "HTML", "comment", "blank", "total"
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/popular/popular.component.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 5, 16
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/post.model.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 3, 34
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/posts.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 1, 27, 0, 28
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/posts.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/posts.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/posts.component.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 6, 18
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/posts.module.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 5, 40
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/posts.router.module.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 5, 32
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/posts.service.ts", "TypeScript", 0, 0, 161, 0, 0, 0, 0, 0, 9, 33, 203
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/trending/trending.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 37, 7, 1, 45
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/trending/trending.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/trending/trending.component.spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 6, 26
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/trending/trending.component.ts", "TypeScript", 0, 0, 96, 0, 0, 0, 0, 0, 13, 15, 124
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/trending/trendingComments/trending.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 46, 0, 1, 47
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/trending/trendingComments/trending.component.scss", "SCSS", 0, 0, 0, 0, 0, 17, 0, 0, 0, 2, 19
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/trending/trendingComments/trending.component.ts", "TypeScript", 0, 0, 100, 0, 0, 0, 0, 0, 12, 14, 126
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/posts/whoUpvoted.model.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/shared/confirmEqualValidator.directive.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 1, 4, 25
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/shared/dateAgo.pipe.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 1, 4, 41
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/shared/loading-spiner/loading-spinner.component.css", "CSS", 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 84
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/shared/loading-spiner/loading-spinner.component.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 4, 12
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/app/shared/shared.module.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 6, 29
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/CHANGELOG.md", "Markdown", 0, 50, 0, 0, 0, 0, 0, 0, 0, 10, 60
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/ISSUE_TEMPLATE.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 14
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/README.md", "Markdown", 0, 111, 0, 0, 0, 0, 0, 0, 0, 43, 154
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/css/bootstrap.min.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 6, 1, 8
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/css/paper-kit.css", "CSS", 0, 0, 0, 0, 0, 0, 6975, 0, 86, 1126, 8187
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/css/paper-kit.min.css", "CSS", 0, 0, 0, 0, 0, 0, 2, 0, 19, 1, 22
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/demo/demo.css", "CSS", 0, 0, 0, 0, 0, 0, 492, 0, 21, 112, 625
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/img/nucleo-logo.svg", "XML", 0, 0, 0, 0, 17, 0, 0, 0, 1, 1, 19
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/js/core/bootstrap.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 8
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/js/core/jquery.min.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 5
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/js/core/popper.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 5
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/js/paper-kit.js", "JavaScript", 0, 0, 0, 218, 0, 0, 0, 0, 38, 44, 300
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/js/paper-kit.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 17, 2, 20
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/js/plugins/bootstrap-datepicker.js", "JavaScript", 0, 0, 0, 2187, 0, 0, 0, 0, 195, 325, 2707
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/js/plugins/bootstrap-switch.js", "JavaScript", 0, 0, 0, 737, 0, 0, 0, 0, 8, 41, 786
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/js/plugins/moment.min.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 7
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/js/plugins/nouislider.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit.scss", "SCSS", 0, 0, 0, 0, 0, 33, 0, 0, 21, 9, 63
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_alerts.scss", "SCSS", 0, 0, 0, 0, 0, 58, 0, 0, 0, 4, 62
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_badges.scss", "SCSS", 0, 0, 0, 0, 0, 34, 0, 0, 1, 2, 37
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 203, 0, 0, 1, 25, 229
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_cards.scss", "SCSS", 0, 0, 0, 0, 0, 474, 0, 0, 0, 81, 555
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_carousel.scss", "SCSS", 0, 0, 0, 0, 0, 85, 0, 0, 0, 6, 91
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_checkbox-radio.scss", "SCSS", 0, 0, 0, 0, 0, 124, 0, 0, 0, 19, 143
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_dropdown.scss", "SCSS", 0, 0, 0, 0, 0, 143, 0, 0, 1, 25, 169
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_examples.scss", "SCSS", 0, 0, 0, 0, 0, 246, 0, 0, 1, 19, 266
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_footers.scss", "SCSS", 0, 0, 0, 0, 0, 123, 0, 0, 0, 9, 132
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_headers.scss", "SCSS", 0, 0, 0, 0, 0, 145, 0, 0, 1, 17, 163
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_icons.scss", "SCSS", 0, 0, 0, 0, 0, 107, 0, 0, 0, 5, 112
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_images.scss", "SCSS", 0, 0, 0, 0, 0, 65, 0, 0, 0, 2, 67
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_inputs.scss", "SCSS", 0, 0, 0, 0, 0, 175, 0, 0, 0, 27, 202
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_labels.scss", "SCSS", 0, 0, 0, 0, 0, 29, 0, 0, 1, 1, 31
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_misc.scss", "SCSS", 0, 0, 0, 0, 0, 180, 0, 0, 6, 24, 210
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_mixins.scss", "SCSS", 0, 0, 0, 0, 0, 9, 0, 0, 2, 4, 15
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_modal.scss", "SCSS", 0, 0, 0, 0, 0, 84, 0, 0, 1, 7, 92
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_navbars.scss", "SCSS", 0, 0, 0, 0, 0, 259, 0, 0, 0, 21, 280
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_nucleo-icons.scss", "SCSS", 0, 0, 0, 0, 0, 435, 0, 0, 29, 103, 567
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_nucleo-outline.scss", "SCSS", 0, 0, 0, 0, 0, 435, 0, 0, 29, 103, 567
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 295, 0, 0, 1, 24, 320
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_progress-bars.scss", "SCSS", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 27
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_responsive.scss", "SCSS", 0, 0, 0, 0, 0, 908, 0, 0, 3, 78, 989
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_sections.scss", "SCSS", 0, 0, 0, 0, 0, 129, 0, 0, 1, 8, 138
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_sidebar.scss", "SCSS", 0, 0, 0, 0, 0, 184, 0, 0, 0, 24, 208
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_sliders.scss", "SCSS", 0, 0, 0, 0, 0, 140, 0, 0, 0, 21, 161
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_social-buttons.scss", "SCSS", 0, 0, 0, 0, 0, 64, 0, 0, 0, 8, 72
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_switch.scss", "SCSS", 0, 0, 0, 0, 0, 132, 0, 0, 8, 6, 146
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_tabs-navs.scss", "SCSS", 0, 0, 0, 0, 0, 197, 0, 0, 4, 12, 213
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_tags.scss", "SCSS", 0, 0, 0, 0, 0, 95, 0, 0, 4, 15, 114
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_tooltips-and-popovers.scss", "SCSS", 0, 0, 0, 0, 0, 238, 0, 0, 6, 23, 267
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_typography.scss", "SCSS", 0, 0, 0, 0, 0, 125, 0, 0, 2, 8, 135
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/_variables.scss", "SCSS", 0, 0, 0, 0, 0, 219, 0, 0, 9, 92, 320
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/cards/_card-plain.scss", "SCSS", 0, 0, 0, 0, 0, 12, 0, 0, 0, 3, 15
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/cards/_card-profile.scss", "SCSS", 0, 0, 0, 0, 0, 37, 0, 0, 0, 7, 44
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/cards/_card-register.scss", "SCSS", 0, 0, 0, 0, 0, 25, 0, 0, 0, 3, 28
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/mixins/_alerts.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 11
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/mixins/_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 102, 0, 0, 1, 15, 118
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/mixins/_inputs.scss", "SCSS", 0, 0, 0, 0, 0, 18, 0, 0, 0, 4, 22
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/mixins/_labels.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 0, 0, 1, 21
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/mixins/_navbars.scss", "SCSS", 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 11
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/mixins/_popovers.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 0, 0, 2, 22
"/home/bojan/codeStuff/MATURSKI2.0/frontend/HaveFun/src/assets/paperKit2/assets/scss/paper-kit/mixins/_tabs.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
